epoch,accuracy,loss,val_accuracy,val_loss
72,0.96875,0.07370388507843018,0.875,0.5812720060348511
73,1.0,0.020977478474378586,0.84375,0.48006048798561096
74,0.90625,0.08678145706653595,0.96875,0.13729090988636017
75,0.9375,0.10100115835666656,0.90625,0.31970781087875366
76,0.9375,0.20453974604606628,0.90625,0.15113717317581177
77,0.90625,0.15962964296340942,0.90625,0.27013343572616577
78,0.9375,0.26920390129089355,0.90625,0.35902923345565796
79,0.9375,0.12388801574707031,0.875,0.18187038600444794
80,0.875,0.23143844306468964,0.96875,0.12145934253931046
81,1.0,0.0905492752790451,1.0,0.04327964782714844
82,0.9375,0.16045701503753662,0.9375,0.2587301731109619
83,0.96875,0.07301338016986847,0.96875,0.17155739665031433
84,1.0,0.07806442677974701,0.9375,0.20210064947605133
85,0.96875,0.07470104843378067,0.875,0.21134722232818604
86,0.96875,0.08685633540153503,0.9375,0.16856248676776886
87,0.96875,0.074673593044281,0.9375,0.2866585850715637
88,1.0,0.031430065631866455,0.96875,0.22537726163864136
89,0.96875,0.09575370699167252,1.0,0.05156009644269943
90,0.9375,0.12369544804096222,0.9375,0.21994824707508087
91,0.9375,0.22134974598884583,1.0,0.09965774416923523
92,0.96875,0.0644279420375824,0.96875,0.1469298154115677
93,0.90625,0.22571998834609985,0.96875,0.12918655574321747
94,0.96875,0.07470960170030594,0.9375,0.1268979012966156
95,0.96875,0.0865061953663826,0.90625,0.34670236706733704
96,0.9375,0.22424200177192688,0.9375,0.13548044860363007
97,1.0,0.05368678644299507,0.875,0.4108383357524872
98,1.0,0.04446570575237274,0.96875,0.08819804340600967
99,1.0,0.062024712562561035,1.0,0.005370049737393856
100,1.0,0.012661054730415344,1.0,0.01754377782344818
101,0.96875,0.06867795437574387,0.96875,0.08676771819591522
102,0.96875,0.06958794593811035,0.96875,0.05113869532942772
103,1.0,0.03815201297402382,0.90625,0.20776896178722382
104,0.90625,0.35541489720344543,0.96875,0.0510401614010334
105,1.0,0.0327364020049572,0.9375,0.14205506443977356
106,0.9375,0.09519024193286896,0.9375,0.0826500952243805
107,0.9375,0.4278697073459625,0.875,0.3162614703178406
108,0.96875,0.06485357880592346,1.0,0.02919614315032959
109,0.90625,0.14330726861953735,0.96875,0.10957275331020355
110,0.96875,0.1407262533903122,0.90625,0.22615784406661987
111,0.9375,0.15348786115646362,0.8125,0.3479921817779541
112,0.90625,0.14773274958133698,0.9375,0.1462962031364441
113,0.9375,0.14039547741413116,0.96875,0.12056927382946014
114,0.875,0.3602587580680847,0.90625,0.27791666984558105
115,1.0,0.039559926837682724,0.90625,0.1247604563832283
116,0.90625,0.21063891053199768,0.9375,0.24307087063789368
117,0.96875,0.08413593471050262,0.9375,0.14042653143405914
118,0.9375,0.12092873454093933,0.9375,0.2735643982887268
119,0.9375,0.26876357197761536,0.9375,0.17585456371307373
120,0.9375,0.09865863621234894,1.0,0.13644680380821228
121,0.96875,0.08595184981822968,0.9375,0.23240719735622406
122,1.0,0.09140865504741669,0.875,0.16981306672096252
123,0.96875,0.09501121938228607,0.9375,0.24459217488765717
124,0.9375,0.147215336561203,0.90625,0.23301519453525543
125,0.90625,0.19782754778862,0.96875,0.12919986248016357
126,0.9375,0.2263546735048294,0.96875,0.0767013430595398
127,0.96875,0.2275821715593338,0.875,0.35640543699264526
128,0.9375,0.13144029676914215,1.0,0.0935407429933548
129,0.90625,0.2416873425245285,0.9375,0.18027591705322266
130,0.96875,0.07453395426273346,0.96875,0.1539306491613388
131,1.0,0.016418078914284706,0.9375,0.20714718103408813
132,1.0,0.07049191743135452,0.8125,0.5744457244873047
133,0.90625,0.1413167268037796,0.96875,0.10181251168251038
134,1.0,0.06659999489784241,0.9375,0.18823882937431335
135,0.9375,0.12762552499771118,0.96875,0.06395817548036575
136,0.9375,0.13626103103160858,0.96875,0.2341589629650116
137,0.96875,0.08001565933227539,0.9375,0.1288633644580841
138,1.0,0.05762559175491333,0.96875,0.07045283913612366
139,1.0,0.018935423344373703,0.9375,0.176739901304245
140,0.9375,0.09120837599039078,0.9375,0.1652298867702484
141,0.9375,0.09920887649059296,0.90625,0.2726040482521057
142,0.96875,0.12616267800331116,0.90625,0.21860414743423462
143,1.0,0.010318027809262276,0.96875,0.07749802619218826
144,0.9375,0.17488399147987366,0.96875,0.05933062359690666
145,0.90625,0.16424056887626648,0.9375,0.15403510630130768
146,0.96875,0.029368337243795395,0.84375,0.4486399292945862
147,0.84375,0.339070588350296,0.90625,0.21989281475543976
148,0.96875,0.10105913877487183,0.9375,0.11187952756881714
149,0.96875,0.12581145763397217,0.9375,0.14665119349956512
150,0.9375,0.12955595552921295,0.96875,0.13374942541122437
151,1.0,0.054637350142002106,0.9375,0.17625337839126587
152,1.0,0.025510350242257118,0.90625,0.1446412354707718
153,1.0,0.010934817604720592,0.9375,0.3478248715400696
154,0.9375,0.2647605538368225,0.96875,0.04050091654062271
155,0.96875,0.0701117143034935,1.0,0.02888169325888157
156,0.96875,0.12773005664348602,0.96875,0.12349220365285873
157,0.96875,0.06195339560508728,0.9375,0.26904770731925964
158,1.0,0.040864285081624985,0.96875,0.2585693597793579
159,0.9375,0.12909218668937683,0.9375,0.3737824261188507
160,1.0,0.05016262084245682,0.96875,0.28201478719711304
161,0.9375,0.11141578108072281,1.0,0.024782534688711166
162,1.0,0.04432852938771248,0.9375,0.13340887427330017
163,1.0,0.017179004848003387,0.90625,0.49868863821029663
164,0.84375,0.3938367962837219,0.96875,0.24566619098186493
165,1.0,0.005114354193210602,1.0,0.022866835817694664
166,0.9375,0.07495186477899551,0.96875,0.1966191679239273
167,0.9375,0.11804059147834778,0.90625,0.20166802406311035
168,1.0,0.016270318999886513,0.875,0.28917378187179565
169,0.9375,0.15405456721782684,0.96875,0.09758791327476501
170,0.9375,0.12016867846250534,0.9375,0.10598436743021011
171,0.96875,0.11261439323425293,0.90625,0.2284766286611557
172,0.9375,0.1711471676826477,0.875,0.3967694640159607
173,0.90625,0.17505455017089844,1.0,0.02089991793036461
174,1.0,0.03128336742520332,0.875,0.3047816753387451
175,0.9375,0.14522969722747803,0.96875,0.11226378381252289
176,0.9375,0.20600776374340057,0.96875,0.050692904740571976
177,0.96875,0.0692206621170044,0.96875,0.07188384234905243
178,1.0,0.03689764067530632,1.0,0.028778811916708946
179,0.9375,0.10203675925731659,0.90625,0.14547744393348694
180,1.0,0.04016757756471634,0.90625,0.1329779028892517
181,1.0,0.037363201379776,0.9375,0.14479780197143555
182,0.9375,0.16206105053424835,0.96875,0.1670544445514679
183,0.9375,0.14297378063201904,0.96875,0.0699615553021431
184,0.96875,0.036726292222738266,0.90625,0.3395911753177643
185,0.96875,0.09450660645961761,0.90625,0.17864882946014404
186,0.9375,0.0699925571680069,0.9375,0.12234003841876984
187,0.90625,0.27468374371528625,0.96875,0.08525069057941437
188,0.96875,0.12210821360349655,1.0,0.03793807327747345
189,1.0,0.03686238080263138,0.96875,0.11468471586704254
190,0.96875,0.18576258420944214,0.9375,0.28984060883522034
191,0.84375,0.384738028049469,0.90625,0.2009819746017456
192,0.96875,0.07285776734352112,0.9375,0.08571460843086243
193,0.9375,0.10592924058437347,0.8125,0.4039188623428345
194,0.90625,0.1326601207256317,0.96875,0.12417514622211456
195,0.9375,0.09748230129480362,0.84375,0.23358726501464844
196,0.96875,0.0760667473077774,0.8125,0.5760514736175537
197,0.9375,0.1636122465133667,0.9375,0.22425037622451782
198,0.875,0.20532268285751343,0.9375,0.14968055486679077
199,0.96875,0.1325770914554596,0.90625,0.15771059691905975
